measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.0007963313776773498,0.0011008513956608556,0.0005778069928410346
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,0.8634482854578425,1.190571630931572,0.586422303252141
1,Deaths,367,Monaco,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,0.1581036689664732,0.2023955562777751,0.09133249170253573
1,Deaths,367,Monaco,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.00030877901149105547,0.0003795834266320763,0.00018320170074749377
1,Deaths,367,Monaco,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.4362375361362385,0.5584471212635995,0.25200339378554537
1,Deaths,86,Italy,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2007,314.9205160475763,323.63508593840334,303.39535636904793
1,Deaths,86,Italy,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2007,0.0005549620547588449,0.0005704368780763714,0.0005338811176556766
1,Deaths,86,Italy,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2007,0.5320241711327642,0.5467464949785857,0.5125536596459368
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,7.904630367781428,10.032840643010843,5.760463872417294
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.009587153467029421,0.011558446200625998,0.007697131142982332
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,7.548244173970481,9.580502491381633,5.5007490345870655
1,Deaths,151,Qatar,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2007,1.3972408171738222,1.8603244866286808,1.0255344320152133
1,Deaths,151,Qatar,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2007,0.0005053414213372555,0.0006248345337974055,0.0003731297466941263
1,Deaths,151,Qatar,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2007,0.12369142877728331,0.16468613778825883,0.0907859386850998
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,3.1281233884970425,3.7412536599456927,2.5234659802585244
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,2.7992263985918065e-05,3.293486016549369e-05,2.341378904708754e-05
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.010464333166117242,0.012515402973102467,0.00844160714628179
1,Deaths,380,Palau,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,0.1827423723240234,0.2459704256372977,0.12471060197520836
1,Deaths,380,Palau,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0010650639165752304,0.0013770774322050872,0.0007306014952609494
1,Deaths,380,Palau,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,1.0225647699238547,1.376367661758822,0.6978385275076131
1,Deaths,194,Lesotho,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,24.17595698316441,33.45627228937374,15.076739341958973
1,Deaths,194,Lesotho,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.0007551808855245013,0.0010305795718897636,0.00047655873334756266
1,Deaths,194,Lesotho,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,1.3302339099271505,1.8408647868654393,0.8295675715245864
1,Deaths,416,Tuvalu,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,0.12390221118951114,0.16738536676366253,0.07397571570476631
1,Deaths,416,Tuvalu,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0012001466961552136,0.0015441036205668883,0.0007394374869258713
1,Deaths,416,Tuvalu,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,1.1211490656557872,1.514613385426153,0.669381149435354
1,Deaths,204,Chad,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,93.8146744220713,127.57060049388996,64.21907845472145
1,Deaths,204,Chad,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.0006401692834520469,0.000845614577429812,0.00045629997321491655
1,Deaths,204,Chad,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,0.7953055208405725,1.0814683682989825,0.5444115001513874
1,Deaths,127,El Salvador,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,726.6604301075765,932.4379656467336,655.9219196239378
1,Deaths,127,El Salvador,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.02129049377275296,0.027195795603501542,0.019066379215136455
1,Deaths,127,El Salvador,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,11.933000379424538,15.312217559727438,10.771353704489705
1,Deaths,218,Togo,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,62.051154067442425,84.9853758210897,39.952156877140276
1,Deaths,218,Togo,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.0010497247582742996,0.0013471279556527616,0.0007276997990739697
1,Deaths,218,Togo,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,0.9712674371244517,1.330249685237006,0.6253586996219025
1,Deaths,141,Egypt,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,8.687071665696804,12.811347057403626,7.161976803747476
1,Deaths,141,Egypt,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,1.6912639770386804e-05,2.50609360926596e-05,1.3900401275526617e-05
1,Deaths,141,Egypt,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,0.010327809463057959,0.015231041767094684,0.008514668078545394
1,Deaths,210,Liberia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,35.09765487743574,47.69257393644461,23.58069789319494
1,Deaths,210,Liberia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0009583439079039305,0.0012470563091564715,0.0006848110355884233
1,Deaths,210,Liberia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,0.8412588857338842,1.1431476475469178,0.5652078950497066
1,Deaths,160,Afghanistan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,38.00076669654334,57.76625761808974,14.98727120734953
1,Deaths,160,Afghanistan,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.00019184083367867504,0.00026778935771381646,7.729414347055093e-05
1,Deaths,160,Afghanistan,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,0.1732203965669742,0.26331821493763974,0.06831707061926277
1,Deaths,129,Honduras,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,280.48893599291574,388.7130791900141,188.0199208905067
1,Deaths,129,Honduras,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.00550626110122693,0.00727780600830305,0.003849032407313119
1,Deaths,129,Honduras,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,3.3466525054804013,4.637928393785624,2.243358858704978
1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,1.081839818856905,1.6392501815935583,0.6092332596369122
1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0014388553680042082,0.0019862886266148426,0.000915329843450097
1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,1.0350827357683623,1.5684018400852353,0.5829022172361574
1,Deaths,49,North Macedonia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,31.159721212972094,38.60819126651542,21.04114165402152
1,Deaths,49,North Macedonia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.0013816396307352586,0.0017281011988485191,0.0009424712206419399
1,Deaths,49,North Macedonia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,1.4425407788273725,1.7873680549981756,0.97410065582914
1,Deaths,55,Slovenia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,173.63967422277736,186.66687411511077,162.6506211539125
1,Deaths,55,Slovenia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.009086987741010315,0.009646672585214292,0.008548091148395338
1,Deaths,55,Slovenia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,8.452911848550844,9.087085880587237,7.917956359225367
1,Deaths,109,Cuba,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,429.5207497426718,450.5923766004618,409.03658598327127
1,Deaths,109,Cuba,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0047710556849230885,0.004979165639060095,0.004559625359243441
1,Deaths,109,Cuba,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,3.749486637196858,3.9334306803533696,3.5706708329870778
1,Deaths,82,Greece,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,43.590074125402985,45.89043270019658,41.227771938311555
1,Deaths,82,Greece,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.00038964241468038746,0.0004101478420749463,0.0003685107827420358
1,Deaths,82,Greece,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.40408433159953966,0.42540888485587425,0.3821855548835193
1,Deaths,123,Peru,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,192.78178601190896,322.369563003664,154.08513103321908
1,Deaths,123,Peru,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.001476140318807667,0.0025331561628374444,0.0012448454190979595
1,Deaths,123,Peru,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.642264322968099,1.0739939358964141,0.5133440477431203
1,Deaths,101,Canada,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,1208.7672470073605,1260.6325422137054,1157.3532370539317
1,Deaths,101,Canada,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.004816823876111028,0.005016559494900473,0.00461166419454866
1,Deaths,101,Canada,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,3.4900467254092056,3.63979623603289,3.3416002006358365
1,Deaths,178,Eritrea,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,68.89147870469665,93.52568284017265,46.887035923293354
1,Deaths,178,Eritrea,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.0016075168011057918,0.002037384939387558,0.0011852135157008033
1,Deaths,178,Eritrea,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,1.3541451900747248,1.8383602144664073,0.9216213001399841
1,Deaths,190,Uganda,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,319.7198957723422,427.04088673103473,235.41504206434794
1,Deaths,190,Uganda,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0011708402468832352,0.001514423060809517,0.0008780328596059331
1,Deaths,190,Uganda,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.9292023998637275,1.2411095525721054,0.6841870804498605
1,Deaths,115,Jamaica,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,8.879843841616344,9.479222356175706,8.310552134521762
1,Deaths,115,Jamaica,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.0005331623464816195,0.0005656084616390336,0.0005021327376469063
1,Deaths,115,Jamaica,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.31957377219681266,0.3411446079331078,0.2990857206542912
1,Deaths,204,Chad,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,100.6735814022929,135.0890770901598,68.19623717283221
1,Deaths,204,Chad,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.000673932202527468,0.0008787420589303594,0.00048637991567034846
1,Deaths,204,Chad,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.7926923505805359,1.0636760564665388,0.5369694292414322
1,Deaths,39,Tajikistan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,171.3432243925888,240.23898010967588,117.26620611030219
1,Deaths,39,Tajikistan,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.004100337716596199,0.005767284832863658,0.0028713866272590065
1,Deaths,39,Tajikistan,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,2.304923019787855,3.2317143410142304,1.5774745623294906
1,Deaths,57,Belarus,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,2029.596262303683,2114.6080265943547,1933.5193334262235
1,Deaths,57,Belarus,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.015160096172677077,0.015769780616688565,0.014520362325352483
1,Deaths,57,Belarus,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,20.857483418915262,21.731120948229997,19.870132886091866
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,11050.536805006468,11228.683442286101,10797.508160213649
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.004503090184199276,0.004575258829291665,0.004398768621802763
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,3.572618578459277,3.63021306434406,3.4908148748727066
1,Deaths,74,Andorra,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,0.34716342699958336,0.4648191149587098,0.2284365560409187
1,Deaths,74,Andorra,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.00068574472376966,0.0008274936523145025,0.0004757386411914617
1,Deaths,74,Andorra,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,0.4130024961995525,0.552971424491223,0.27175923651727807
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,39.444518105406274,55.33645930068168,25.05154977140944
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.0008185969170100595,0.0010961538289227834,0.0005348448382257219
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,0.6385659872673494,0.8958400929323581,0.4055587032299077
1,Deaths,67,Japan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,504.54260657797886,516.7817375413424,488.8186702226968
1,Deaths,67,Japan,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.0004371970549109002,0.00044733664287423714,0.00042407362022147885
1,Deaths,67,Japan,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,0.38808985352457587,0.39750408828079525,0.37599513629476755
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,18.605367103722166,26.845452563110197,11.781916703593165
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.001164271686521951,0.0016006148246020741,0.0007835986866855159
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,1.1242199297997455,1.6221229405306559,0.7119163785147825
1,Deaths,59,Latvia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,302.4451239241006,318.9318568604003,286.46354725639566
1,Deaths,59,Latvia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.009806611211082296,0.010283151394090114,0.009340681178455086
1,Deaths,59,Latvia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,13.893998458536965,14.651380951702055,13.15982229227877
1,Deaths,161,Bangladesh,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,18.42248555335583,25.944459162890503,14.113241072424795
1,Deaths,161,Bangladesh,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,2.1387887299517152e-05,2.9580689444407863e-05,1.68542786148932e-05
1,Deaths,161,Bangladesh,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,0.012668757725597649,0.017841461539181334,0.009705380490144236
1,Deaths,83,Iceland,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,7.706673793273653,8.249509326490763,7.165249984355529
1,Deaths,83,Iceland,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.003829197246472603,0.004031526991513724,0.0036136688116879733
1,Deaths,83,Iceland,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,2.431767953387454,2.6030545666588614,2.2609267963532473
1,Deaths,160,Afghanistan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,38.706422487552274,58.666012007022104,15.897440514295564
1,Deaths,160,Afghanistan,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.00019756730829572253,0.0002721913453994048,8.228181500319814e-05
1,Deaths,160,Afghanistan,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,0.1709993892343836,0.259177975573536,0.07023259820017522
1,Deaths,178,Eritrea,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,74.81926467842882,104.28335264964376,50.76237239341665
1,Deaths,178,Eritrea,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0017270650496703397,0.002186209109116362,0.0012812296554308177
1,Deaths,178,Eritrea,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,1.3690069226587593,1.9081266343504655,0.9288254771796116
1,Deaths,77,Cyprus,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,7.783261473148111,9.404297204360967,5.877786908992558
1,Deaths,77,Cyprus,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.0010916138943709332,0.0012873670929217527,0.0008241361451180434
1,Deaths,77,Cyprus,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,0.7240855022328505,0.8748922656471476,0.5468170767098889
1,Deaths,213,Niger,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,105.47753803458737,167.9013182355381,65.41190377641291
1,Deaths,213,Niger,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0006105417025245759,0.0009299252260278714,0.0003847995335635564
1,Deaths,213,Niger,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.5941650829482487,0.9458042208363452,0.3684715244336743
1,Deaths,435,South Sudan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,78.48442966835795,128.8369093101569,49.833532423295594
1,Deaths,435,South Sudan,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.0007941278222534698,0.0012293252787387637,0.0005486313394900272
1,Deaths,435,South Sudan,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,0.8600865008384602,1.4118836943283517,0.5461102120189365
1,Deaths,114,Haiti,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,259.2277791239264,371.0722762239243,130.91348956151006
1,Deaths,114,Haiti,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.000814126432686722,0.001158500093584066,0.000421089647944928
1,Deaths,114,Haiti,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,2.5172948851719195,3.6033882870285714,1.2712675269098113
1,Deaths,380,Palau,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,0.18811677581825925,0.25133221773516906,0.1267385286650236
1,Deaths,380,Palau,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.0011139705948538439,0.0013978952914230347,0.0007468332467892235
1,Deaths,380,Palau,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,0.9803937257501872,1.309848780230493,0.6605134378554401
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,565.5925029189103,767.4322027450431,387.0622100030796
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.0008283429987590238,0.0011293798280618788,0.0006014994189412868
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,0.8693414611998798,1.179578281294632,0.5949322621547803
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,475.6696543011303,675.8565441870136,330.47923727913053
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0012517682635625497,0.0017852030450172544,0.0008804462495034892
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,1.0143768966523654,1.4412802197396446,0.7047548652473454
1,Deaths,164,Nepal,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,115.66537791778786,165.6776671863984,5.204826797630675
1,Deaths,164,Nepal,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0006747219958363861,0.0009331361061524582,3.16292326093121e-05
1,Deaths,164,Nepal,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,0.4139881616700061,0.5929915598168308,0.018629054921633033
1,Deaths,14,Maldives,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,0.31865821453272536,0.3774965773631831,0.24318912119520786
1,Deaths,14,Maldives,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.0002833139585017139,0.00033597044686729094,0.00021455970026558178
1,Deaths,14,Maldives,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.0807286903837621,0.09563476767598787,0.06160939330704413
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,122.41286130610862,187.7940014032933,76.21358939458123
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0008985533275249467,0.0013631387847369435,0.0005836271132574249
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,0.4288492239586076,0.657899103955224,0.26699922147261435
1,Deaths,19,Timor-Leste,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,4.75877267147325,7.957422551252775,3.06907956731061
1,Deaths,19,Timor-Leste,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.0006763436325290576,0.0011058438526380622,0.0004596350444673625
1,Deaths,19,Timor-Leste,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.40263838855929857,0.6732752359296743,0.2596739404573508
1,Deaths,130,Mexico,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,3290.318671249078,3361.494244027512,3216.990050913338
1,Deaths,130,Mexico,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.005580962036501263,0.005722585226327086,0.005435620798844076
1,Deaths,130,Mexico,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,2.8264125002128844,2.8875529393954564,2.7634225743581906
1,Deaths,106,Bahamas,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,12.631631996704124,13.90903522083759,11.404086655230227
1,Deaths,106,Bahamas,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.00574631493167834,0.006106016665415951,0.0054052461532703615
1,Deaths,106,Bahamas,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,3.5730591721279477,3.93439310805062,3.2258283358669884
1,Deaths,218,Togo,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,65.48755586532411,89.03014927390655,42.19012823434782
1,Deaths,218,Togo,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.001121863716831775,0.0014318366417835615,0.0007699128669850107
1,Deaths,218,Togo,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.9715152304315137,1.3207722420587458,0.6258952805907214
1,Deaths,6,China,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,19205.854094234353,22705.509213073772,10256.043052211098
1,Deaths,6,China,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.001935304933043459,0.002128753826677108,0.0010605357012768003
1,Deaths,6,China,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,1.4128676028540939,1.6703177175071584,0.7544799044524617
1,Deaths,169,Central African Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,61.00601081269724,91.30865899703052,33.76784815572156
1,Deaths,169,Central African Republic,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0008542480678171741,0.0011882441303922146,0.0004949210041776042
1,Deaths,169,Central African Republic,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,1.2913414120322118,1.9327710674609815,0.7147790871391159
1,Deaths,176,Comoros,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,6.565686760050816,9.712281901073007,4.31258252604144
1,Deaths,176,Comoros,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.001407261429410787,0.0020077570434960832,0.0009526722807319825
1,Deaths,176,Comoros,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,1.0219765133231422,1.511757163631915,0.6712714472153745
1,Deaths,191,Zambia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,146.49067648983603,184.23827538783706,106.91394115407539
1,Deaths,191,Zambia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.0010788728884525824,0.0013172572019479992,0.0008165148672848534
1,Deaths,191,Zambia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,1.0645178762161354,1.3388219805728847,0.7769218103319354
1,Deaths,33,Armenia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,60.05677560519547,65.44804872301245,56.05297600800593
1,Deaths,33,Armenia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.002197675323251638,0.0023852171775137557,0.0020591025994002696
1,Deaths,33,Armenia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,1.9506787167737358,2.1257903777189546,1.8206329961741572
1,Deaths,351,Guam,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,0.9095257289984197,1.072550474801943,0.6334968317682322
1,Deaths,351,Guam,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.0011390694546155567,0.0013265665740105925,0.0007911475696318457
1,Deaths,351,Guam,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,0.5542467002494633,0.6535907039865665,0.38604023771013324
1,Deaths,90,Norway,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,243.52125192277455,252.7613715044754,234.79252775824648
1,Deaths,90,Norway,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.005851951341478394,0.0060503586565613,0.005643877987708204
1,Deaths,90,Norway,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,4.880903880889176,5.066103879534496,4.705953796190342
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,1.0669687946876756,1.2919649035344665,0.7694864353063149
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.000739309409036042,0.0008946716274723158,0.000545665339678449
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.2593416706000006,0.31403011794480545,0.18703442746401472
1,Deaths,52,Romania,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,592.2898863570454,623.7326351731957,560.8612170328436
1,Deaths,52,Romania,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.0024062749084094648,0.002533021573771911,0.0022829928707240057
1,Deaths,52,Romania,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,2.934240422307354,3.0900097283346195,2.7785408669466998
1,Deaths,8,Taiwan (Province of China),3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,337.8448838724339,352.7696917856425,323.59538678242643
1,Deaths,8,Taiwan (Province of China),3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0021799615827388726,0.002274264156062656,0.00209210504691659
1,Deaths,8,Taiwan (Province of China),3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,1.4484258476245147,1.5124122466622614,1.3873346756516105
1,Deaths,170,Congo,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,56.94524356201533,76.35333193274508,35.73238279381709
